distance_m,x_m,y_m
459.5000,341.6557,-62.0694
460.0000,341.3808,-62.4808
460.5000,341.1045,-62.8955
461.0000,340.8274,-63.3139
461.5000,340.5500,-63.7361
462.0000,340.2776,-64.1549
462.5000,340.0080,-64.5741
463.0000,339.7396,-64.9964
463.5000,339.4729,-65.4214
464.0000,339.2083,-65.8482
464.5000,338.9479,-66.2730
465.0000,338.6899,-66.6982
465.5000,338.4334,-67.1255
466.0000,338.1774,-67.5569
466.5000,337.9243,-67.9891
467.0000,337.6802,-68.4120
467.5000,337.4357,-68.8421
468.0000,337.1911,-69.2800
468.5000,336.9468,-69.7258
469.0000,336.7067,-70.1731
469.5000,336.4783,-70.6083
470.0000,336.2518,-71.0504
470.5000,336.0279,-71.4990
471.0000,335.8075,-71.9536
471.5000,335.5914,-72.4137
472.0000,335.3846,-72.8692
472.5000,335.1839,-73.3283
473.0000,334.9900,-73.7906
473.5000,334.8037,-74.2553
474.0000,334.6260,-74.7215
474.5000,334.4546,-75.1970
475.0000,334.2918,-75.6787
475.5000,334.1407,-76.1595
476.0000,334.0019,-76.6383
476.5000,333.8763,-77.1145
477.0000,333.7617,-77.5993
477.5000,333.6575,-78.1027
478.0000,333.5698,-78.6007
478.5000,333.4990,-79.0925
479.0000,333.4449,-79.5779
479.5000,333.4061,-80.0745
480.0000,333.3837,-80.5835
480.5000,333.3785,-81.0849
481.0000,333.3890,-81.5793
481.5000,333.4131,-82.0679
482.0000,333.4496,-82.5669
482.5000,333.4947,-83.0637
483.0000,333.5477,-83.5598
483.5000,333.6107,-84.0566
484.0000,333.6840,-84.5467
484.5000,333.7687,-85.0334
485.0000,333.8662,-85.5229
485.5000,333.9768,-86.0153
486.0000,334.0999,-86.5081
486.5000,334.2300,-86.9836
487.0000,334.3710,-87.4608
487.5000,334.5223,-87.9392
488.0000,334.6829,-88.4181
488.5000,334.8506,-88.8941
489.0000,335.0236,-89.3651
489.5000,335.2019,-89.8341
490.0000,335.3842,-90.3001
490.5000,335.5690,-90.7622
491.0000,335.7602,-91.2326
491.5000,335.9539,-91.7045
492.0000,336.1455,-92.1690
492.5000,336.3334,-92.6252
493.0000,336.5175,-93.0759
493.5000,336.7131,-93.5623
494.0000,336.8989,-94.0356
494.5000,337.0735,-94.4952
495.0000,337.2359,-94.9407
495.5000,337.4078,-95.4385
496.0000,337.5628,-95.9195
496.5000,337.7014,-96.3835
497.0000,337.8319,-96.8578
497.5000,337.9569,-97.3487
498.0000,338.0726,-97.8299
498.5000,338.1817,-98.3137
499.0000,338.2851,-98.8122
499.5000,338.3755,-99.2987
500.0000,338.4548,-99.7903
500.5000,338.5216,-100.2922
501.0000,338.5715,-100.7806
501.5000,338.6057,-101.2841
502.0000,338.6213,-101.7833
502.5000,338.6174,-102.2780
503.0000,338.5930,-102.7809
503.5000,338.5484,-103.2733
504.0000,338.4819,-103.7712
504.5000,338.3947,-104.2621
505.0000,338.2863,-104.7495
505.5000,338.1561,-105.2321
506.0000,338.0036,-105.7077
506.5000,337.8272,-106.1752
507.0000,337.6249,-106.6330
507.5000,337.3991,-107.0754
508.0000,337.1462,-107.5113
508.5000,336.8774,-107.9246
509.0000,336.5847,-108.3323
509.5000,336.2770,-108.7256
510.0000,335.9584,-109.1043
510.5000,335.6183,-109.4848
511.0000,335.2829,-109.8419
511.5000,334.9337,-110.1992
512.0000,334.5703,-110.5595
512.5000,334.2193,-110.8992
513.0000,333.8564,-111.2444
513.5000,333.4836,-111.5948
514.0000,333.1244,-111.9300
514.5000,332.7585,-112.2705
515.0000,332.3876,-112.6161
515.5000,332.0227,-112.9575
516.0000,331.6590,-113.3005
516.5000,331.2959,-113.6464
517.0000,330.9371,-113.9930
517.5000,330.5829,-114.3418
518.0000,330.2300,-114.6969
518.5000,329.8790,-115.0590
519.0000,329.5385,-115.4196
519.5000,329.2002,-115.7874
520.0000,328.8649,-116.1621
520.5000,328.5353,-116.5408
521.0000,328.2116,-116.9230
521.5000,327.8934,-117.3092
522.0000,327.5812,-117.6988
522.5000,327.2699,-118.0985
523.0000,326.9672,-118.4985
523.5000,326.6740,-118.8977
524.0000,326.3813,-119.3086
524.5000,326.0943,-119.7250
525.0000,325.8199,-120.1371
525.5000,325.5518,-120.5551
526.0000,325.2858,-120.9869
526.5000,325.0339,-121.4139
527.0000,324.7920,-121.8433
527.5000,324.5556,-122.2837
528.0000,324.3287,-122.7275
528.5000,324.1039,-123.1877
529.0000,323.8831,-123.6549
529.5000,323.6785,-124.0962
530.0000,323.4606,-124.5707
530.5000,323.2546,-125.0196
531.0000,323.0496,-125.4633
531.5000,322.8455,-125.9027
532.0000,322.6481,-126.3347
532.5000,322.4487,-126.7892
533.0000,322.2680,-127.2184
533.5000,322.0580,-127.7334
534.0000,321.8957,-128.1404
534.5000,321.7159,-128.5982
535.0000,321.5187,-129.1069
535.5000,321.3398,-129.5729
536.0000,321.1692,-130.0207
536.5000,320.9912,-130.4907
537.0000,320.8076,-130.9783
537.5000,320.6257,-131.4637
538.0000,320.4615,-131.9056
538.5000,320.2968,-132.3591
539.0000,320.1319,-132.8296
539.5000,319.9670,-133.3216
540.0000,319.8063,-133.8261
540.5000,319.6745,-134.2603
541.0000,319.5430,-134.7129
541.5000,319.4120,-135.1845
542.0000,319.2814,-135.6755
542.5000,319.1513,-136.1858
543.0000,319.0216,-136.7151
543.5000,318.9099,-137.1875
544.0000,318.8038,-137.6495
544.5000,318.6979,-138.1231
545.0000,318.5923,-138.6075
545.5000,318.4869,-139.1021
546.0000,318.3816,-139.6060
546.5000,318.2765,-140.1185
547.0000,318.1720,-140.6365
547.5000,318.0765,-141.1155
548.0000,317.9811,-141.5993
548.5000,317.8856,-142.0872
549.0000,317.7900,-142.5785
549.5000,317.6944,-143.0722
550.0000,317.5986,-143.5677
550.5000,317.5027,-144.0642
551.0000,317.4065,-144.5608
551.5000,317.3094,-145.0606
552.0000,317.2114,-145.5620
552.5000,317.1131,-146.0612
553.0000,317.0145,-146.5574
553.5000,316.9154,-147.0499
554.0000,316.8160,-147.5381
554.5000,316.7161,-148.0212
555.0000,316.6157,-148.4987
555.5000,316.5128,-148.9800
556.0000,316.4001,-149.4957
556.5000,316.2869,-150.0026
557.0000,316.1730,-150.5002
557.5000,316.0584,-150.9882
558.0000,315.9432,-151.4662
558.5000,315.8274,-151.9342
559.0000,315.7110,-152.3923
559.5000,315.5826,-152.8836
560.0000,315.4476,-153.3852
560.5000,315.3120,-153.8752
561.0000,315.1758,-154.3549
561.5000,315.0392,-154.8256
562.0000,314.9022,-155.2893
562.5000,314.7644,-155.7503
563.0000,314.6198,-156.2319
563.5000,314.4754,-156.7133
564.0000,314.3320,-157.1942
564.5000,314.1899,-157.6739
565.0000,314.0497,-158.1517
565.5000,313.9117,-158.6271
566.0000,313.7714,-159.1169
566.5000,313.6333,-159.6057
567.0000,313.4985,-160.0907
567.5000,313.3670,-160.5714
568.0000,313.2391,-161.0479
568.5000,313.1146,-161.5199
569.0000,312.9867,-162.0142
569.5000,312.8619,-162.5065
570.0000,312.7409,-162.9937
570.5000,312.6233,-163.4760
571.0000,312.5090,-163.9536
571.5000,312.3960,-164.4343
572.0000,312.2815,-164.9290
572.5000,312.1696,-165.4195
573.0000,312.0599,-165.9061
573.5000,311.9518,-166.3894
574.0000,311.8450,-166.8698
574.5000,311.7362,-167.3607
575.0000,311.6275,-167.8498
575.5000,311.5187,-168.3373
576.0000,311.4092,-168.8237
576.5000,311.2986,-169.3095
577.0000,311.1865,-169.7949
577.5000,311.0725,-170.2804
578.0000,310.9564,-170.7662
578.5000,310.8377,-171.2525
579.0000,310.7165,-171.7394
579.5000,310.5933,-172.2238
580.0000,310.4678,-172.7070
580.5000,310.3398,-173.1905
581.0000,310.2092,-173.6739
581.5000,310.0765,-174.1568
582.0000,309.9415,-174.6406
582.5000,309.8044,-175.1254
583.0000,309.6664,-175.6075
583.5000,309.5262,-176.0864
584.0000,309.3820,-176.5622
584.5000,309.2320,-177.0362
585.0000,309.0737,-177.5121
585.5000,308.9079,-177.9843
586.0000,308.7338,-178.4528
586.5000,308.5509,-178.9175
587.0000,308.3590,-179.3784
587.5000,308.1576,-179.8363
588.0000,307.9472,-180.2902
588.5000,307.7282,-180.7399
589.0000,307.5008,-181.1854
589.5000,307.2657,-181.6268
590.0000,307.0222,-182.0661
590.5000,306.7724,-182.5009
591.0000,306.5171,-182.9314
591.5000,306.2571,-183.3574
592.0000,305.9935,-183.7789
592.5000,305.7206,-184.2060
593.0000,305.4459,-184.6286
593.5000,305.1705,-185.0465
594.0000,304.8954,-185.4597
594.5000,304.6211,-185.8691
595.0000,304.3357,-186.2937
595.5000,304.0537,-186.7132
596.0000,303.7759,-187.1277
596.5000,303.5031,-187.5374
597.0000,303.2294,-187.9517
597.5000,302.9503,-188.3788
598.0000,302.6776,-188.8009
598.5000,302.4112,-189.2179
599.0000,302.1504,-189.6303
599.5000,301.8810,-190.0589
600.0000,301.6141,-190.4840
600.5000,301.3489,-190.9052
601.0000,301.0857,-191.3241
601.5000,300.8214,-191.7482
602.0000,300.5592,-192.1746
602.5000,300.3008,-192.6023
603.0000,300.0469,-193.0319
603.5000,299.7966,-193.4659
604.0000,299.5515,-193.9033
604.5000,299.3125,-194.3427
605.0000,299.0803,-194.7838
605.5000,298.8523,-195.2323
606.0000,298.6304,-195.6852
606.5000,298.4172,-196.1376
607.0000,298.2131,-196.5885
607.5000,298.0121,-197.0521
608.0000,297.8181,-197.5210
608.5000,297.6356,-197.9847
609.0000,297.4649,-198.4422
609.5000,297.2945,-198.9263
610.0000,297.1365,-199.4065
610.5000,296.9928,-199.8763
611.0000,296.8585,-200.3542
611.5000,296.7328,-200.8485
612.0000,296.6236,-201.3308
612.5000,296.5289,-201.8116
613.0000,296.4458,-202.3089
613.5000,296.3781,-202.8022
614.0000,296.3233,-203.2995
614.5000,296.2801,-203.8050
615.0000,296.2496,-204.2987
615.5000,296.2304,-204.7985
616.0000,296.2236,-205.3006
616.5000,296.2295,-205.7925
617.0000,296.2487,-206.2911
617.5000,296.2815,-206.7891
618.0000,296.3269,-207.2821
618.5000,296.3836,-207.7719
619.0000,296.4526,-208.2761
619.5000,296.5269,-208.7582
620.0000,296.6087,-209.2472
620.5000,296.6990,-209.7559
621.0000,296.7874,-210.2358
621.5000,296.8792,-210.7233
622.0000,296.9746,-211.2256
622.5000,297.0686,-211.7217
623.0000,297.1603,-212.2117
623.5000,297.2506,-212.7062
624.0000,297.3380,-213.2016
624.5000,297.4218,-213.6954
625.0000,297.5023,-214.1891
625.5000,297.5794,-214.6826
626.0000,297.6532,-215.1773
626.5000,297.7236,-215.6730
627.0000,297.7903,-216.1683
627.5000,297.8531,-216.6632
628.0000,297.9122,-217.1609
628.5000,297.9671,-217.6580
629.0000,298.0176,-218.1548
629.5000,298.0635,-218.6527
630.0000,298.1044,-219.1516
630.5000,298.1398,-219.6501
631.0000,298.1694,-220.1484
631.5000,298.1927,-220.6488
632.0000,298.2089,-221.1487
632.5000,298.2174,-221.6480
633.0000,298.2173,-222.1485
633.5000,298.2078,-222.6490
634.0000,298.1878,-223.1483
634.5000,298.1562,-223.6468
635.0000,298.1114,-224.1459
635.5000,298.0523,-224.6425
636.0000,297.9774,-225.1362
636.5000,297.8864,-225.6280
637.0000,297.7813,-226.1170
637.5000,297.6634,-226.6028
638.0000,297.5337,-227.0849
638.5000,297.3925,-227.5630
639.0000,297.2390,-228.0391
639.5000,297.0726,-228.5132
640.0000,296.8965,-228.9745
640.5000,296.7056,-229.4350
641.0000,296.4986,-229.8948
641.5000,296.2803,-230.3415
642.0000,296.0501,-230.7768
642.5000,295.8014,-231.2122
643.0000,295.5329,-231.6477
643.5000,295.2633,-232.0550
644.0000,294.9786,-232.4572
644.5000,294.6751,-232.8595
645.0000,294.3524,-233.2615
645.5000,294.0360,-233.6341
646.0000,293.7077,-234.0012
646.5000,293.3640,-234.3673
647.0000,293.0055,-234.7322
647.5000,292.6448,-235.0840
648.0000,292.2846,-235.4222
648.5000,291.9144,-235.7579
649.0000,291.5356,-236.0905
649.5000,291.1502,-236.4194
650.0000,290.7775,-236.7286
650.5000,290.3982,-237.0313
651.0000,290.0036,-237.3306
651.5000,289.5895,-237.6267
652.0000,289.1530,-237.9195
652.5000,288.7546,-238.1704
653.0000,288.3438,-238.4143
653.5000,287.9137,-238.6551
654.0000,287.4643,-238.8925
654.5000,286.9959,-239.1259
655.0000,286.5170,-239.3515
655.5000,286.0808,-239.5465
656.0000,285.6322,-239.7375
656.5000,285.1724,-239.9242
657.0000,284.7021,-240.1063
657.5000,284.2227,-240.2834
658.0000,283.7354,-240.4550
658.5000,283.2513,-240.6177
659.0000,282.7743,-240.7706
659.5000,282.2939,-240.9176
660.0000,281.8111,-241.0584
660.5000,281.3273,-241.1927
661.0000,280.8437,-241.3201
661.5000,280.3617,-241.4404
662.0000,279.8661,-241.5572
662.5000,279.3562,-241.6698
663.0000,278.8526,-241.7733
663.5000,278.3565,-241.8676
664.0000,277.8692,-241.9524
664.5000,277.3920,-242.0276
665.0000,276.9258,-242.0931
665.5000,276.3870,-242.1582
666.0000,275.8637,-242.2097
666.5000,275.3596,-242.2472
667.0000,274.8752,-242.2711
667.5000,274.4104,-242.2816
668.0000,273.9108,-242.2782
668.5000,273.3888,-242.2568
669.0000,272.8906,-242.2187
669.5000,272.4114,-242.1657
670.0000,271.9401,-242.0995
670.5000,271.4400,-242.0175
671.0000,270.9441,-241.9271
671.5000,270.4555,-241.8300
672.0000,269.9745,-241.7275
672.5000,269.4683,-241.6128
673.0000,268.9772,-241.4949
673.5000,268.5018,-241.3747
674.0000,268.0264,-241.2483
674.5000,267.5318,-241.1097
675.0000,267.0549,-240.9688
675.5000,266.5938,-240.8249
676.0000,266.1135,-240.6661
676.5000,265.6425,-240.5008
677.0000,265.1789,-240.3279
677.5000,264.7216,-240.1469
678.0000,264.2637,-239.9551
678.5000,263.8006,-239.7507
679.0000,263.3560,-239.5449
679.5000,262.9141,-239.3316
680.0000,262.4606,-239.1044
680.5000,262.0072,-238.8696
681.0000,261.5804,-238.6421
681.5000,261.1432,-238.4030
682.0000,260.6967,-238.1528
682.5000,260.2558,-237.9001
683.0000,259.8293,-237.6502
683.5000,259.3998,-237.3936
684.0000,258.9685,-237.1315
684.5000,258.5393,-236.8668
685.0000,258.1178,-236.6035
685.5000,257.6958,-236.3370
686.0000,257.2732,-236.0675
686.5000,256.8495,-235.7950
687.0000,256.4367,-235.5276
687.5000,256.0213,-235.2569
688.0000,255.6024,-234.9824
688.5000,255.1788,-234.7036
689.0000,254.7673,-234.4319
689.5000,254.3603,-234.1625
690.0000,253.9461,-233.8880
690.5000,253.5238,-233.6078
691.0000,253.0922,-233.3216
691.5000,252.6926,-233.0567
692.0000,252.2872,-232.7884
692.5000,251.8723,-232.5143
693.0000,251.4473,-232.2343
693.5000,251.0116,-231.9484
694.0000,250.6011,-231.6800
694.5000,250.1969,-231.4169
695.0000,249.7836,-231.1491
695.5000,249.3611,-230.8769
696.0000,248.9294,-230.6005
696.5000,248.4884,-230.3200
697.0000,248.0736,-230.0582
697.5000,247.6604,-229.7993
698.0000,247.2404,-229.5383
698.5000,246.8136,-229.2755
699.0000,246.3806,-229.0115
699.5000,245.9417,-228.7468
700.0000,245.5041,-228.4859
700.5000,245.0815,-228.2372
701.0000,244.6554,-227.9898
701.5000,244.2262,-227.7443
702.0000,243.7927,-227.5002
702.5000,243.3525,-227.2564
703.0000,242.9035,-227.0118
703.5000,242.4616,-226.7751
704.0000,242.0500,-226.5580
704.5000,241.6283,-226.3389
705.0000,241.1957,-226.1174
705.5000,240.7518,-225.8936
706.0000,240.2962,-225.6672
706.5000,239.8285,-225.4382
707.0000,239.3487,-225.2069
707.5000,238.8843,-224.9862
708.0000,238.4580,-224.7863
708.5000,238.0231,-224.5851
709.0000,237.5797,-224.3826
709.5000,237.1282,-224.1793
710.0000,236.6687,-223.9752
710.5000,236.2017,-223.7706
711.0000,235.7273,-223.5659
711.5000,235.2461,-223.3614
712.0000,234.7588,-223.1574
712.5000,234.3078,-222.9715
713.0000,233.8521,-222.7866
713.5000,233.3921,-222.6029
714.0000,232.9283,-222.4207
714.5000,232.4610,-222.2403
715.0000,231.9907,-222.0621
715.5000,231.5179,-221.8862
716.0000,231.0428,-221.7130
716.5000,230.5661,-221.5429
717.0000,230.0882,-221.3760
717.5000,229.6054,-221.2115
718.0000,229.1212,-221.0505
718.5000,228.6370,-220.8938
719.0000,228.1535,-220.7417
719.5000,227.6710,-220.5946
720.0000,227.1901,-220.4526
720.5000,226.7111,-220.3161
721.0000,226.2345,-220.1853
721.5000,225.7607,-220.0604
722.0000,225.2901,-219.9418
722.5000,224.7900,-219.8219
723.0000,224.2765,-219.7057
723.5000,223.7683,-219.5980
724.0000,223.2659,-219.4989
724.5000,222.7696,-219.4087
725.0000,222.2798,-219.3276
725.5000,221.7968,-219.2557
726.0000,221.3207,-219.1930
726.5000,220.8518,-219.1396
727.0000,220.3511,-219.0923
727.5000,219.8241,-219.0536
728.0000,219.3070,-219.0274
728.5000,218.7996,-219.0134
729.0000,218.3016,-219.0112
729.5000,217.8127,-219.0205
730.0000,217.3322,-219.0406
730.5000,216.8593,-219.0710
731.0000,216.3643,-219.1136
731.5000,215.8623,-219.1674
732.0000,215.3653,-219.2301
732.5000,214.8714,-219.3002
733.0000,214.3788,-219.3762
733.5000,213.8878,-219.4585
734.0000,213.3991,-219.5473
734.5000,212.9063,-219.6445
735.0000,212.4098,-219.7510
735.5000,211.9179,-219.8656
736.0000,211.4311,-219.9886
736.5000,210.9497,-220.1202
737.0000,210.4741,-220.2607
737.5000,210.0047,-220.4102
738.0000,209.5314,-220.5725
738.5000,209.0557,-220.7479
739.0000,208.5872,-220.9334
739.5000,208.1261,-221.1290
740.0000,207.6723,-221.3346
740.5000,207.2258,-221.5503
741.0000,206.7864,-221.7758
741.5000,206.3466,-222.0154
742.0000,205.9124,-222.2657
742.5000,205.4851,-222.5259
743.0000,205.0645,-222.7957
743.5000,204.6501,-223.0749
744.0000,204.2417,-223.3631
744.5000,203.8400,-223.6592
745.0000,203.4465,-223.9615
745.5000,203.0577,-224.2718
746.0000,202.6731,-224.5898
746.5000,202.2925,-224.9151
747.0000,201.9155,-225.2475
747.5000,201.5415,-225.5865
748.0000,201.1774,-225.9252
748.5000,200.8190,-226.2663
749.0000,200.4624,-226.6127
749.5000,200.1075,-226.9641
750.0000,199.7539,-227.3202
750.5000,199.4013,-227.6807
751.0000,199.0495,-228.0453
751.5000,198.7073,-228.4043
752.0000,198.3670,-228.7651
752.5000,198.0270,-229.1290
753.0000,197.6873,-229.4958
753.5000,197.3477,-229.8653
754.0000,197.0084,-230.2374
754.5000,196.6694,-230.6118
755.0000,196.3362,-230.9824
755.5000,196.0046,-231.3540
756.0000,195.6739,-231.7275
756.5000,195.3442,-232.1030
757.0000,195.0159,-232.4803
757.5000,194.6893,-232.8600
758.0000,194.3639,-233.2440
758.5000,194.0525,-233.6182
759.0000,193.7479,-233.9917
759.5000,193.4436,-234.3729
760.0000,193.1395,-234.7626
760.5000,192.8355,-235.1614
761.0000,192.5314,-235.5700
761.5000,192.2272,-235.9887
762.0000,191.9253,-236.4140
762.5000,191.6540,-236.8046
763.0000,191.3824,-237.2034
763.5000,191.1105,-237.6104
764.0000,190.8384,-238.0252
764.5000,190.5659,-238.4478
765.0000,190.2932,-238.8777
765.5000,190.0203,-239.3146
766.0000,189.7472,-239.7581
766.5000,189.4850,-240.1894
767.0000,189.2322,-240.6099
767.5000,188.9795,-241.0347
768.0000,188.7267,-241.4633
768.5000,188.4741,-241.8952
769.0000,188.2216,-242.3298
769.5000,187.9693,-242.7666
770.0000,187.7173,-243.2051
770.5000,187.4657,-243.6447
771.0000,187.2142,-244.0853
771.5000,186.9625,-244.5271
772.0000,186.7113,-244.9682
772.5000,186.4608,-245.4079
773.0000,186.2110,-245.8457
773.5000,185.9621,-246.2808
774.0000,185.7140,-246.7128
774.5000,185.4670,-247.1411
775.0000,185.2209,-247.5650
775.5000,184.9733,-247.9885
776.0000,184.7047,-248.4440
776.5000,184.4375,-248.8923
777.0000,184.1719,-249.3326
777.5000,183.9080,-249.7645
778.0000,183.6457,-250.1873
778.5000,183.3851,-250.6006
779.0000,183.1264,-251.0039
779.5000,182.8694,-251.3969
780.0000,182.5780,-251.8330
780.5000,182.2776,-252.2713
781.0000,181.9798,-252.6941
781.5000,181.6845,-253.1014
782.0000,181.3917,-253.4933
782.5000,181.1012,-253.8702
783.0000,180.8129,-254.2327
783.5000,180.4889,-254.6268
784.0000,180.1538,-255.0203
784.5000,179.8208,-255.3988
785.0000,179.4894,-255.7650
785.5000,179.1589,-256.1219
786.0000,178.8286,-256.4729
786.5000,178.4848,-256.8321
787.0000,178.1356,-257.1904
787.5000,177.7835,-257.5444
788.0000,177.4277,-257.8944
788.5000,177.0673,-258.2405
789.0000,176.7023,-258.5822
789.5000,176.3354,-258.9165
790.0000,175.9624,-259.2464
790.5000,175.5830,-259.5716
791.0000,175.1969,-259.8916
791.5000,174.8039,-260.2058
792.0000,174.4059,-260.5119
792.5000,174.0046,-260.8082
793.0000,173.5963,-261.0967
793.5000,173.1812,-261.3766
794.0000,172.7592,-261.6472
794.5000,172.3307,-261.9075
795.0000,171.8951,-262.1571
795.5000,171.4528,-262.3951
796.0000,171.0046,-262.6203
796.5000,170.5508,-262.8320
797.0000,170.0917,-263.0293
797.5000,169.6278,-263.2116
798.0000,169.1542,-263.3799
798.5000,168.6747,-263.5322
799.0000,168.1916,-263.6672
799.5000,167.7053,-263.7845
800.0000,167.2164,-263.8838
800.5000,166.7253,-263.9649
801.0000,166.2267,-264.0284
801.5000,165.7270,-264.0733
802.0000,165.2269,-264.0999
802.5000,164.7267,-264.1086
803.0000,164.2271,-264.1001
803.5000,163.7272,-264.0751
804.0000,163.2264,-264.0345
804.5000,162.7277,-263.9796
805.0000,162.2315,-263.9120
805.5000,161.7383,-263.8336
806.0000,161.2483,-263.7464
806.5000,160.7583,-263.6503
807.0000,160.2707,-263.5423
807.5000,159.7867,-263.4196
808.0000,159.3068,-263.2793
808.5000,158.8311,-263.1193
809.0000,158.3632,-262.9393
809.5000,157.9129,-262.7428
810.0000,157.4681,-262.5247
810.5000,157.0295,-262.2846
811.0000,156.5978,-262.0225
811.5000,156.1737,-261.7388
812.0000,155.7673,-261.4411
812.5000,155.3805,-261.1332
813.0000,155.0028,-260.8079
813.5000,154.6350,-260.4665
814.0000,154.2778,-260.1101
814.5000,153.9320,-259.7402
815.0000,153.5982,-259.3583
815.5000,153.2773,-258.9659
816.0000,152.9699,-258.5647
816.5000,152.6765,-258.1563
817.0000,152.3978,-257.7423
817.5000,152.1343,-257.3245
818.0000,151.8785,-256.8903
818.5000,151.6273,-256.4316
819.0000,151.3957,-255.9742
819.5000,151.1842,-255.5202
820.0000,150.9929,-255.0713
820.5000,150.8220,-254.6290
821.0000,150.6503,-254.1299
821.5000,150.5016,-253.6301
822.0000,150.3801,-253.1445
822.5000,150.2847,-252.6737
823.0000,150.2125,-252.2066
823.5000,150.1591,-251.6894
824.0000,150.1330,-251.1885
824.5000,150.1297,-250.6991
825.0000,150.1434,-250.2126
825.5000,150.1689,-249.7128
826.0000,150.2031,-249.2118
826.5000,150.2443,-248.7131
827.0000,150.2915,-248.2129
827.5000,150.3447,-247.7026
828.0000,150.4004,-247.2034
828.5000,150.4573,-246.7176
829.0000,150.5179,-246.2135
829.5000,150.5797,-245.7038
830.0000,150.6378,-245.2166
830.5000,150.6936,-244.7289
831.0000,150.7480,-244.2116
831.5000,150.7920,-243.7273
832.0000,150.8272,-243.2273
832.5000,150.8480,-242.7233
833.0000,150.8496,-242.2392
833.5000,150.8269,-241.7321
834.0000,150.7781,-241.2460
834.5000,150.7020,-240.7523
835.0000,150.6110,-240.2797
835.5000,150.4989,-239.7910
836.0000,150.3709,-239.3381
836.5000,150.2169,-238.8644
837.0000,150.0380,-238.3620
837.5000,149.8725,-237.9211
838.0000,149.6900,-237.4499
838.5000,149.4937,-236.9535
839.0000,149.3109,-236.4954
839.5000,149.1250,-236.0308
840.0000,148.9380,-235.5612
840.5000,148.7516,-235.0877
841.0000,148.5644,-234.6033
841.5000,148.3870,-234.1313
842.0000,148.2225,-233.6769
842.5000,148.0526,-233.1814
843.0000,147.8971,-232.6893
843.5000,147.7712,-232.2419
844.0000,147.6521,-231.7313
844.5000,147.5707,-231.2583
845.0000,147.5114,-230.7822
845.5000,147.4555,-230.2859
846.0000,147.4199,-229.8051
846.5000,147.4079,-229.2865
847.0000,147.4160,-228.8171
847.5000,147.4373,-228.3029
848.0000,147.4628,-227.8136
848.5000,147.4879,-227.3246
849.0000,147.5105,-226.7995
849.5000,147.5246,-226.3141
850.0000,147.5306,-225.8253
850.5000,147.5266,-225.3123
851.0000,147.5111,-224.7968
851.5000,147.4858,-224.3158
852.0000,147.4483,-223.8198
852.5000,147.3975,-223.3104
853.0000,147.3341,-222.8004
853.5000,147.2619,-222.3158
854.0000,147.1771,-221.8248
854.5000,147.0794,-221.3294
855.0000,146.9692,-220.8317
855.5000,146.8493,-220.3446
856.0000,146.7191,-219.8622
856.5000,146.5772,-219.3847
857.0000,146.4093,-218.9134
857.5000,146.2074,-218.4700
858.0000,145.9816,-218.0795
858.5000,145.7054,-217.6951
859.0000,145.3732,-217.3177
859.5000,144.9813,-216.9479
860.0000,144.5285,-216.5872
860.5000,144.1775,-216.3423
861.0000,143.7967,-216.1023
861.5000,143.3864,-215.8673
862.0000,142.9475,-215.6378
862.5000,142.4807,-215.4141
863.0000,141.9875,-215.1965
863.5000,141.4691,-214.9854
864.0000,140.9682,-214.7960
864.5000,140.5273,-214.6396
865.0000,140.0739,-214.4878
865.5000,139.6088,-214.3407
866.0000,139.1331,-214.1984
866.5000,138.6480,-214.0612
867.0000,138.1544,-213.9291
867.5000,137.6535,-213.8023
868.0000,137.1466,-213.6809
868.5000,136.6348,-213.5651
869.0000,136.1308,-213.4573
869.5000,135.6312,-213.3565
870.0000,135.1305,-213.2611
870.5000,134.6295,-213.1714
871.0000,134.1296,-213.0873
871.5000,133.6316,-213.0090
872.0000,133.1367,-212.9366
872.5000,132.6458,-212.8700
873.0000,132.1601,-212.8095
873.5000,131.6803,-212.7549
874.0000,131.1617,-212.7020
874.5000,130.6148,-212.6533
875.0000,130.0804,-212.6131
875.5000,129.5596,-212.5814
876.0000,129.0537,-212.5582
876.5000,128.5635,-212.5435
877.0000,128.0900,-212.5372
877.5000,127.6339,-212.5392
878.0000,127.1956,-212.5494
878.5000,126.6098,-212.5774
879.0000,126.0609,-212.6209
879.5000,125.5485,-212.6793
880.0000,125.0716,-212.7520
880.5000,124.6281,-212.8379
881.0000,124.2149,-212.9363
881.5000,123.7139,-213.0816
882.0000,123.2386,-213.2460
882.5000,122.7813,-213.4238
883.0000,122.3294,-213.6118
883.5000,121.8725,-213.8137
884.0000,121.4061,-214.0328
884.5000,120.9546,-214.2587
885.0000,120.5204,-214.4905
885.5000,120.0989,-214.7312
886.0000,119.6512,-215.0070
886.5000,119.2315,-215.2885
887.0000,118.8405,-215.5756
887.5000,118.4585,-215.8853
888.0000,118.0786,-216.2297
888.5000,117.7331,-216.5838
889.0000,117.4171,-216.9518
889.5000,117.1159,-217.3526
890.0000,116.8426,-217.7696
890.5000,116.5931,-218.2034
891.0000,116.3719,-218.6372
891.5000,116.1641,-219.0903
892.0000,115.9665,-219.5637
892.5000,115.7910,-220.0180
893.0000,115.6228,-220.4823
893.5000,115.4581,-220.9633
894.0000,115.3003,-221.4480
894.5000,115.1552,-221.9161
895.0000,115.0141,-222.3950
895.5000,114.8791,-222.8830
896.0000,114.7640,-223.3499
